racer_id,year,period,name,name_kana,branch,birthplace,birthdate,gender,age,height,weight,blood_type,training_term,grade,prev_grade,prev2_grade,prev3_grade,current_ability_index,prev_ability_index,calc_period_from,calc_period_to
4420,2026,1,津久井　　拓　也,ﾂｸｲ ﾀｸﾔ,群馬,栃　木,1987-10-22,1,38,169,55,AB,99,A2,A2,A2,A2,51.0,51.0,2025-05-01,2025-10-31
4421,2026,1,森　作　　広　大,ﾓﾘｻｸ ｺｳﾀ,東京,茨　城,1988-07-05,1,37,166,56,A,99,B1,B1,B1,B2,44.0,45.0,2025-05-01,2025-10-31
4422,2026,1,永　井　　亮　次,ﾅｶﾞｲ ﾘｮｳｼﾞ,大阪,大　阪,1988-08-24,1,37,172,53,A,99,B1,B1,B1,B1,47.0,46.0,2025-05-01,2025-10-31
4423,2026,1,坂　口　　貴　彦,ｻｶｸﾞﾁ ﾀｶﾋｺ,岡山,岡　山,1989-04-19,1,36,165,56,B,99,B1,B1,B1,B1,49.0,48.0,2025-05-01,2025-10-31
4424,2026,1,松　尾　　昂　明,ﾏﾂｵ ﾀｶｱｷ,福岡,福　岡,1985-05-24,1,40,165,51,O,100,A2,A2,A2,A2,52.0,52.0,2025-05-01,2025-10-31
4425,2026,1,大　井　　清　貴,ｵｵｲ ｷﾖｷ,山口,山　口,1985-08-29,1,40,165,54,A,100,B1,B1,B1,B1,49.0,47.0,2025-05-01,2025-10-31
4427,2026,1,秦　　　　英　悟,ﾊﾀ ｴｲｺﾞ,大阪,大　阪,1985-09-16,1,40,165,51,A,100,A1,A1,A2,A1,61.0,57.0,2025-05-01,2025-10-31
4428,2026,1,有　賀　　達　也,ｱﾙｶﾞ ﾀﾂﾔ,埼玉,埼　玉,1985-09-26,1,40,167,54,O,100,A1,A2,A1,A1,53.0,57.0,2025-05-01,2025-10-31
4429,2026,1,豊　田　　泰　洋,ﾄﾖﾀ ﾔｽﾋﾛ,広島,広　島,1985-09-30,1,40,169,61,A,100,B1,B1,B1,B1,45.0,46.0,2025-05-01,2025-10-31
4430,2026,1,永　田　　秀　二,ﾅｶﾞﾀ ｼｭｳｼﾞ,東京,東　京,1985-10-18,1,40,165,57,A,100,A2,A2,A1,A1,52.0,53.0,2025-05-01,2025-10-31
4431,2026,1,石　塚　　裕　介,ｲｼﾂﾞｶ ﾕｳｽｹ,三重,三　重,1986-03-04,1,39,169,53,B,100,B1,B1,B1,A2,49.0,49.0,2025-05-01,2025-10-31
4432,2026,1,黄金井　　力　良,ｺｶﾞﾈｲ ﾘｷﾗ,埼玉,埼　玉,1986-03-04,1,39,172,58,A,100,B1,A2,A2,A2,50.0,51.0,2025-05-01,2025-10-31
4433,2026,1,川　野　　芽　唯,ｶﾜﾉ ﾒｲ,福岡,福　岡,1986-03-25,2,39,163,47,AB,100,A1,A1,A1,A1,56.0,58.0,2025-05-01,2025-10-31
4434,2026,1,田　中　　辰　彦,ﾀﾅｶ ﾀﾂﾋｺ,広島,広　島,1986-04-05,1,39,168,55,B,100,A1,A1,A2,A2,53.0,53.0,2025-05-01,2025-10-31
4435,2026,1,服　部　　達　哉,ﾊｯﾄﾘ ﾀﾂﾔ,愛知,愛　知,1986-04-17,1,39,164,58,A,100,B1,B1,A2,B1,49.0,48.0,2025-05-01,2025-10-31
4436,2026,1,渋　谷　　明　憲,ｼﾌﾞﾔ ｱｷﾉﾘ,大阪,大　阪,1986-05-09,1,39,160,53,O,100,A2,A2,A1,A2,52.0,53.0,2025-05-01,2025-10-31
4437,2026,1,中　田　　元　泰,ﾅｶﾀ ｹﾞﾝﾀ,香川,香　川,1986-06-07,1,39,171,56,A,100,A1,A1,A1,A1,52.0,53.0,2025-05-01,2025-10-31
4438,2026,1,森　作　　雄　大,ﾓﾘｻｸ ﾕｳﾀ,東京,茨　城,1986-07-08,1,39,164,57,O,100,A2,B1,A2,B1,49.0,48.0,2025-05-01,2025-10-31
4439,2026,1,近　藤　　友　宝,ｺﾝﾄﾞｳ ﾄﾓﾀｶ,埼玉,埼　玉,1986-07-24,1,39,171,55,A,100,B1,B1,B1,B1,44.0,46.0,2025-05-01,2025-10-31
4440,2026,1,萩　原　　知　哉,ﾊｷﾞﾜﾗ ﾄﾓﾔ,東京,茨　城,1986-08-28,1,39,163,57,O,100,B1,B1,B1,B1,47.0,48.0,2025-05-01,2025-10-31
4441,2026,1,末　永　　由　楽,ｽｴﾅｶﾞ ﾕﾗｸ,岡山,岡　山,1986-08-31,1,39,162,58,O,100,A2,A1,A1,A1,53.0,57.0,2025-05-01,2025-10-31
4442,2026,1,松　竹　　大　輔,ﾏﾂﾀｹ ﾀﾞｲｽｹ,愛知,愛　知,1986-09-06,1,39,168,53,A,100,B1,A2,A2,A2,49.0,50.0,2025-05-01,2025-10-31
4443,2026,1,津　田　　裕　絵,ﾂﾀﾞ ﾋﾛｴ,山口,山　口,1986-09-09,2,39,156,50,AB,100,A2,B1,A2,B1,53.0,49.0,2025-05-01,2025-10-31
4444,2026,1,桐　生　　順　平,ｷﾘｭｳ ｼﾞｭﾝﾍﾟｲ,埼玉,福　島,1986-10-07,1,39,161,52,AB,100,A1,A1,A1,A1,71.0,69.0,2025-05-01,2025-10-31
4445,2026,1,宮　地　　元　輝,ﾐﾔﾁ ﾓﾄｷ,佐賀,佐　賀,1986-11-09,1,39,169,56,A,100,A1,A1,A1,A1,70.0,73.0,2025-05-01,2025-10-31
4446,2026,1,和　田　　兼　輔,ﾜﾀﾞ ｹﾝｽｹ,兵庫,兵　庫,1986-12-28,1,39,163,54,A,100,A1,A1,A1,A1,56.0,62.0,2025-05-01,2025-10-31
4447,2026,1,深　川　　麻奈美,ﾌｶｶﾞﾜ ﾏﾅﾐ,福岡,熊　本,1987-01-21,2,38,160,52,A,100,A1,A2,A2,A2,56.0,51.0,2025-05-01,2025-10-31
4448,2026,1,青　木　　玄　太,ｱｵｷ ｹﾞﾝﾀ,滋賀,滋　賀,1987-02-22,1,38,155,54,A,100,A1,A1,B2,A1,58.0,52.0,2025-05-01,2025-10-31
4449,2026,1,中　嶋　　達　也,ﾅｶｼﾞﾏ ﾀﾂﾔ,兵庫,兵　庫,1987-06-12,1,38,164,55,O,100,B1,B1,B1,B1,45.0,45.0,2025-05-01,2025-10-31
4450,2026,1,平　高　　奈　菜,ﾋﾗﾀｶ ﾅﾅ,香川,愛　媛,1987-07-07,2,38,159,47,B,100,A2,A1,A1,A2,56.0,59.0,2025-05-01,2025-10-31
4451,2026,1,松　崎　　祐太郎,ﾏﾂｻﾞｷ ﾕｳﾀﾛｳ,福岡,宮　崎,1987-11-05,1,38,169,53,A,100,A1,A1,A1,A1,54.0,54.0,2025-05-01,2025-10-31
4452,2026,1,松　尾　　　　祭,ﾏﾂｵ ﾏﾂﾘ,香川,愛　媛,1987-11-18,1,38,162,53,A,100,A2,A2,A2,A1,52.0,51.0,2025-05-01,2025-10-31
4456,2026,1,鎌　倉　　　　涼,ｶﾏｸﾗ ﾘｮｳ,大阪,大　阪,1989-04-30,2,36,159,45,A,100,A1,A1,A1,B1,56.0,56.0,2025-05-01,2025-10-31
4457,2026,1,神　田　　達　也,ｶﾝﾀﾞ ﾀﾂﾔ,愛知,愛　知,1985-12-20,1,40,168,54,A,101,B1,B1,B1,B1,48.0,47.0,2025-05-01,2025-10-31
4458,2026,1,抹　香　　雄　三,ﾏｯｺｳ ﾕｳｿﾞｳ,広島,広　島,1986-02-01,1,39,167,56,B,101,B1,B1,B1,A2,48.0,49.0,2025-05-01,2025-10-31
4459,2026,1,片　岡　　雅　裕,ｶﾀｵｶ ﾏｻﾋﾛ,香川,高　知,1986-02-11,1,39,155,55,AB,101,A1,A1,A1,A1,67.0,69.0,2025-05-01,2025-10-31
4460,2026,1,後　藤　　翔　之,ｺﾞﾄｳ ｼｮｳｼ,東京,東　京,1986-03-09,1,39,168,57,O,101,A2,A1,A2,A2,52.0,53.0,2025-05-01,2025-10-31
4461,2026,1,安　田　　吉　宏,ﾔｽﾀﾞ ﾖｼﾋﾛ,三重,岐　阜,1986-04-14,1,39,164,59,O,101,B1,B1,B1,B1,46.0,46.0,2025-05-01,2025-10-31
4462,2026,1,夏　山　　亮　平,ﾅﾂﾔﾏ ﾘｮｳﾍｲ,大阪,大　阪,1986-05-19,1,39,170,60,O,101,B1,B1,B1,B1,49.0,47.0,2025-05-01,2025-10-31
4463,2026,1,三　苫　　晃　幸,ﾐﾄﾏ ﾃﾙﾕｷ,福岡,福　岡,1986-05-26,1,39,166,57,B,101,B1,A2,A2,A2,49.0,52.0,2025-05-01,2025-10-31
4464,2026,1,山　下　　友　貴,ﾔﾏｼﾀ ﾕｳｷ,静岡,静　岡,1986-06-05,2,39,152,43,A,101,B1,B1,B1,B1,49.0,50.0,2025-05-01,2025-10-31
4465,2026,1,大　西　　　　賢,ｵｵﾆｼ ｹﾝ,東京,茨　城,1986-08-10,1,39,163,54,O,101,B1,B1,B1,B1,45.0,47.0,2025-05-01,2025-10-31
4466,2026,1,南　　　　佑　典,ﾐﾅﾐ ﾕｳｽｹ,三重,三　重,1986-08-11,1,39,158,55,A,101,A2,A2,A2,A2,53.0,51.0,2025-05-01,2025-10-31
4467,2026,1,渡　邉　　俊　介,ﾜﾀﾅﾍﾞ ｼｭﾝｽｹ,愛知,岐　阜,1986-09-04,1,39,157,52,A,101,A2,A2,B1,B1,52.0,51.0,2025-05-01,2025-10-31
4468,2026,1,大　池　　佑　来,ｵｵｲｹ ﾕｳｷ,東京,神奈川,1986-12-23,1,39,158,51,A,101,A1,A1,A1,A1,61.0,67.0,2025-05-01,2025-10-31
4469,2026,1,土　山　　卓　也,ﾂﾁﾔﾏ ﾀｸﾔ,福井,福　井,1987-01-08,1,38,168,55,A,101,A2,A2,B1,B1,50.0,51.0,2025-05-01,2025-10-31
4470,2026,1,平　田　　健之佑,ﾋﾗﾀ ｹﾝﾉｽｹ,三重,三　重,1987-03-02,1,38,165,55,O,101,A1,A2,A1,A2,53.0,54.0,2025-05-01,2025-10-31
4471,2026,1,新　田　　泰　章,ﾆｯﾀ ﾔｽｱｷ,広島,広　島,1987-04-30,1,38,160,53,B,101,A1,A1,A2,A1,55.0,53.0,2025-05-01,2025-10-31
4472,2026,1,尾　嶋　　一　広,ｵｼﾞﾏ ｶｽﾞﾋﾛ,兵庫,兵　庫,1987-05-15,1,38,165,56,O,101,A1,A1,A1,A1,54.0,60.0,2025-05-01,2025-10-31
4473,2026,1,藤　堂　　里　香,ﾄｳﾄﾞｳ ﾘｶ,福井,福　井,1987-07-29,2,38,152,45,AB,101,A2,A2,A2,A2,50.0,50.0,2025-05-01,2025-10-31
4474,2026,1,渡　辺　　　　崇,ﾜﾀﾅﾍﾞ ﾀｶｼ,福岡,大　分,1987-09-06,1,38,170,58,B,101,B1,B1,B1,B1,49.0,50.0,2025-05-01,2025-10-31
4475,2026,1,末　永　　祐　輝,ｽｴﾅｶﾞ ﾕｳｷ,山口,山　口,1987-09-29,1,38,161,55,B,101,A2,A1,A2,A2,52.0,52.0,2025-05-01,2025-10-31
4477,2026,1,篠　崎　　仁　志,ｼﾉｻﾞｷ ﾋﾄｼ,福岡,福　岡,1987-12-03,1,38,166,58,A,101,A1,A1,A1,A1,62.0,66.0,2025-05-01,2025-10-31
4478,2026,1,櫻　本　　あゆみ,ｻｸﾗﾓﾄ ｱﾕﾐ,群馬,栃　木,1988-02-10,2,37,154,48,AB,101,A2,A2,A2,A2,52.0,52.0,2025-05-01,2025-10-31
4479,2026,1,矢　野　　真梨菜,ﾔﾉ ﾏﾘﾅ,山口,福　岡,1988-04-03,2,37,156,47,O,101,B1,B1,B2,B2,46.0,46.0,2025-05-01,2025-10-31
4482,2026,1,守　屋　　美　穂,ﾓﾘﾔ ﾐﾎ,岡山,岡　山,1989-01-20,2,36,154,46,B,101,A1,A1,A1,A1,58.0,55.0,2025-05-01,2025-10-31
4483,2026,1,北　野　　輝　季,ｷﾀﾉ ﾃﾙｷ,愛知,愛　知,1989-02-28,1,36,172,54,AB,101,A1,A1,A1,A1,58.0,61.0,2025-05-01,2025-10-31
4484,2026,1,稲　生　　夏　季,ｲﾉｳ ﾅﾂｷ,東京,東　京,1990-07-21,2,35,154,51,AB,101,B1,B1,B1,B1,50.0,48.0,2025-05-01,2025-10-31
4485,2026,1,楠　原　　正　剛,ｸｽﾊﾗ ﾏｻﾀｶ,福岡,福　岡,1986-04-16,1,39,170,56,B,102,A2,B1,A2,B1,50.0,49.0,2025-05-01,2025-10-31
4486,2026,1,野　村　　　　誠,ﾉﾑﾗ ﾏｺﾄ,群馬,群　馬,1986-05-08,1,39,162,53,A,102,B1,A1,A2,A2,47.0,52.0,2025-05-01,2025-10-31
4487,2026,1,三　原　　　　司,ﾐﾊﾗ ﾂｶｻ,福岡,福　岡,1986-05-12,1,39,162,54,O,102,B1,B1,B1,B1,49.0,46.0,2025-05-01,2025-10-31
4488,2026,1,小　山　　　　勉,ｺﾔﾏ ﾂﾄﾑ,埼玉,埼　玉,1986-06-03,1,39,165,55,A,102,A1,A1,A1,A1,53.0,54.0,2025-05-01,2025-10-31
4489,2026,1,岩　川　　仁　士,ｲﾜｶﾜ ﾋﾄｼ,大阪,大　阪,1986-09-23,1,39,165,59,A,102,B1,B1,B1,B1,48.0,49.0,2025-05-01,2025-10-31
4491,2026,1,田　中　　　　堅,ﾀﾅｶ ｹﾝ,群馬,群　馬,1987-02-03,1,38,160,51,A,102,B1,B1,B1,B1,48.0,47.0,2025-05-01,2025-10-31
4492,2026,1,本　多　　宏　和,ﾎﾝﾀﾞ ﾋﾛｶｽﾞ,愛知,愛　知,1987-02-15,1,38,165,51,B,102,B1,B1,A1,B1,53.0,49.0,2025-05-01,2025-10-31
4494,2026,1,河　合　　佑　樹,ｶﾜｲ ﾕｳｷ,静岡,静　岡,1987-03-14,1,38,164,51,A,102,A1,A1,A1,A1,67.0,69.0,2025-05-01,2025-10-31
4495,2026,1,森　　　　晋太郎,ﾓﾘ ｼﾝﾀﾛｳ,福岡,福　岡,1987-04-23,1,38,165,56,O,102,A2,B1,B1,B1,51.0,46.0,2025-05-01,2025-10-31
4496,2026,1,内　堀　　　　学,ｳﾁﾎﾞﾘ ﾏﾅﾌﾞ,東京,東　京,1987-05-19,1,38,166,55,A,102,A2,A1,A2,A2,51.0,52.0,2025-05-01,2025-10-31
4497,2026,1,桑　原　　　　悠,ｸﾜﾊﾗ ﾕｳ,長崎,長　崎,1987-05-27,1,38,166,53,A,102,A1,A1,A1,A1,60.0,67.0,2025-05-01,2025-10-31
4498,2026,1,宮　本　　夏　樹,ﾐﾔﾓﾄ ﾅﾂｷ,長崎,長　崎,1987-07-21,1,38,174,55,A,102,B1,B1,B1,A2,48.0,48.0,2025-05-01,2025-10-31
4499,2026,1,滝　川　　真由子,ﾀｷｶﾜ ﾏﾕｺ,長崎,愛　知,1987-09-30,2,38,158,48,A,102,B1,B1,A2,A2,50.0,52.0,2025-05-01,2025-10-31
4500,2026,1,山　田　　康　二,ﾔﾏﾀﾞ ｺｳｼﾞ,佐賀,佐　賀,1987-12-26,1,38,167,54,O,102,A1,A1,A1,A1,68.0,67.0,2025-05-01,2025-10-31
4501,2026,1,樋　口　　由加里,ﾋｸﾞﾁ ﾕｶﾘ,岡山,岡　山,1988-01-19,2,37,145,46,B,102,A2,A2,B1,A2,51.0,50.0,2025-05-01,2025-10-31
4502,2026,1,遠　藤　　エ　ミ,ｴﾝﾄﾞｳ ｴﾐ,滋賀,滋　賀,1988-02-19,2,37,154,46,A,102,A1,A1,A1,A1,68.0,69.0,2025-05-01,2025-10-31
4503,2026,1,上　野　　真之介,ｳｴﾉ ｼﾝﾉｽｹ,佐賀,佐　賀,1988-02-25,1,37,166,53,A,102,A1,A1,A1,A1,63.0,71.0,2025-05-01,2025-10-31
4504,2026,1,前　田　　将　太,ﾏｴﾀﾞ ｼｮｳﾀ,福岡,福　岡,1988-03-23,1,37,168,54,A,102,A1,A1,A1,A1,64.0,67.0,2025-05-01,2025-10-31
4505,2026,1,島　田　　賢　人,ｼﾏﾀﾞ ｹﾝﾄ,埼玉,埼　玉,1988-04-06,1,37,162,55,A,102,A2,A1,A1,A1,53.0,56.0,2025-05-01,2025-10-31
4506,2026,1,稗　田　　聖　也,ﾋｴﾀﾞ ｾｲﾔ,福岡,福　岡,1988-04-12,1,37,163,55,B,102,B1,A2,B1,A2,49.0,51.0,2025-05-01,2025-10-31
4508,2026,1,野　間　　大　樹,ﾉﾏ ﾀﾞｲｷ,大阪,大　阪,1988-09-24,1,37,171,52,B,102,B1,B1,B1,A2,47.0,47.0,2025-05-01,2025-10-31
4509,2026,1,平　見　　真　彦,ﾋﾗﾐ ﾏｻﾋｺ,愛知,愛　知,1988-12-29,1,37,167,55,B,102,B1,A1,A2,A2,50.0,54.0,2025-05-01,2025-10-31
4510,2026,1,坂　本　　奈　央,ｻｶﾓﾄ ﾅｵ,福岡,熊　本,1989-01-04,2,36,158,49,B,102,B2,B2,B2,B2,42.0,0.0,2025-05-01,2025-10-31
4511,2026,1,中　岡　　健　人,ﾅｶｵｶ ｹﾝﾄ,香川,高　知,1989-03-20,1,36,161,60,O,102,B1,B2,B1,B1,46.0,41.0,2025-05-01,2025-10-31
4512,2026,1,高　野　　哲　史,ｺｳﾉ ｻﾄｼ,兵庫,兵　庫,1989-04-10,1,36,170,53,A,102,A1,A1,A1,A1,56.0,59.0,2025-05-01,2025-10-31
4513,2026,1,河　野　　真　也,ｶﾜﾉ ｼﾝﾔ,福岡,宮　崎,1989-05-05,1,36,169,53,AB,102,A2,A2,A2,A2,50.0,51.0,2025-05-01,2025-10-31
4514,2026,1,上　條　　嘉　嗣,ｶﾐｼﾞｮｳ ﾖｼﾂｸﾞ,大阪,大　阪,1989-12-12,1,36,167,54,O,102,A1,A1,A1,A1,54.0,55.0,2025-05-01,2025-10-31
4515,2026,1,藤　田　　浩　人,ﾌｼﾞﾀ ﾋﾛﾋﾄ,佐賀,佐　賀,1986-05-31,1,39,159,55,B,102,A2,A2,A2,A2,52.0,50.0,2025-05-01,2025-10-31
4516,2026,1,野　口　　勝　弘,ﾉｸﾞﾁ ｶﾂﾋﾛ,愛知,愛　知,1986-12-03,1,39,160,49,B,103,A2,A1,A1,A1,52.0,55.0,2025-05-01,2025-10-31
4518,2026,1,大須賀　　　　友,ｵｵｽｶ ﾕｳ,愛知,愛　知,1987-01-31,1,38,166,53,O,103,A2,A1,A1,A1,51.0,52.0,2025-05-01,2025-10-31
4519,2026,1,清　水　　沙　樹,ｼﾐｽﾞ ｻｷ,東京,千　葉,1987-02-21,2,38,154,50,O,103,A2,A2,B1,B1,51.0,53.0,2025-05-01,2025-10-31
4520,2026,1,高　倉　　孝　太,ﾀｶｸﾗ ｺｳﾀ,福井,石　川,1987-03-21,1,38,164,49,O,103,B1,B1,B1,B1,49.0,50.0,2025-05-01,2025-10-31
4521,2026,1,小　池　　公　生,ｺｲｹ ｷﾐｵ,福岡,福　岡,1987-04-02,1,38,160,52,A,103,A1,A2,B1,B2,53.0,51.0,2025-05-01,2025-10-31
4522,2026,1,古　澤　　光　紀,ﾌﾙｻﾜ ﾐﾂﾉﾘ,福岡,福　岡,1987-10-28,1,38,164,57,B,103,A1,A1,A1,A1,52.0,58.0,2025-05-01,2025-10-31
4523,2026,1,中　村　　辰　也,ﾅｶﾑﾗ ﾀﾂﾔ,長崎,長　崎,1988-02-26,1,37,166,53,A,103,A2,A2,A2,A2,50.0,51.0,2025-05-01,2025-10-31
4524,2026,1,深　谷　　知　博,ﾌｶﾔ ﾄﾓﾋﾛ,静岡,静　岡,1988-04-01,1,37,164,52,A,103,A1,A1,A1,A1,68.0,72.0,2025-05-01,2025-10-31
4525,2026,1,真　子　　奈津実,ﾏｺ ﾅﾂﾐ,福岡,福　岡,1988-05-09,2,37,157,46,A,103,B1,B1,B1,A2,48.0,47.0,2025-05-01,2025-10-31
4526,2026,1,池　田　　雄　祐,ｲｹﾀﾞ ﾕｳｽｹ,愛知,愛　知,1988-05-19,1,37,167,53,O,103,A2,A2,A1,A2,50.0,53.0,2025-05-01,2025-10-31
4527,2026,1,高　野　　心　吾,ﾀｶﾉ ｼﾝｺﾞ,愛知,愛　知,1988-06-25,1,37,169,51,O,103,B1,B1,B1,B1,45.0,44.0,2025-05-01,2025-10-31
4528,2026,1,黒　井　　達　矢,ｸﾛｲ ﾀﾂﾔ,埼玉,埼　玉,1988-08-08,1,37,168,53,B,103,A1,A1,A1,A1,58.0,61.0,2025-05-01,2025-10-31
4529,2026,1,嶋　　　　義　信,ｼﾏ ﾖｼﾉﾌﾞ,香川,香　川,1988-09-29,1,37,166,54,AB,103,B1,A2,B1,A2,50.0,50.0,2025-05-01,2025-10-31
4530,2026,1,小　野　　生　奈,ｵﾉ ｾｲﾅ,福岡,福　岡,1988-10-02,2,37,156,46,B,103,A1,A1,A2,A1,57.0,60.0,2025-05-01,2025-10-31
4531,2026,1,武　富　　智　亮,ﾀｹﾄﾞﾐ ﾄﾓｱｷ,佐賀,佐　賀,1988-10-23,1,37,162,54,O,103,A2,A2,A2,A2,53.0,52.0,2025-05-01,2025-10-31
4532,2026,1,秋　元　　　　哲,ｱｷﾓﾄ ｻﾄﾙ,埼玉,栃　木,1988-11-01,1,37,158,49,A,103,A1,A1,A1,A1,61.0,58.0,2025-05-01,2025-10-31
4533,2026,1,峰　重　　侑　治,ﾐﾈｼｹﾞ ﾕｳｼﾞ,岡山,岡　山,1988-11-24,1,37,169,52,AB,103,B2,A2,B1,A2,48.0,50.0,2025-05-01,2025-10-31
4534,2026,1,坂　　　　咲友理,ｻｶ ｻﾕﾘ,大阪,奈　良,1989-09-26,2,36,148,43,A,103,B1,B1,B1,B1,44.0,44.0,2025-05-01,2025-10-31
4535,2026,1,北　山　　康　介,ｷﾀﾔﾏ ｺｳｽｹ,東京,神奈川,1989-11-23,1,36,164,54,AB,103,A1,A1,A1,A1,55.0,59.0,2025-05-01,2025-10-31
4536,2026,1,喜　井　　つかさ,ｷｲ ﾂｶｻ,岡山,岡　山,1990-01-14,2,35,159,47,B,103,A2,A2,A1,A1,52.0,53.0,2025-05-01,2025-10-31
4537,2026,1,渡　邉　　和　将,ﾜﾀﾅﾍﾞ ｶｽﾞﾏｻ,岡山,岡　山,1990-02-12,1,35,166,52,A,103,A1,A1,A1,A1,59.0,67.0,2025-05-01,2025-10-31
4538,2026,1,笠　置　　博　之,ｶｻｷﾞ ﾋﾛﾕｷ,大阪,大　阪,1990-08-09,1,35,176,59,B,103,A2,A2,A2,A2,49.0,51.0,2025-05-01,2025-10-31
4539,2026,1,金　子　　賢　志,ｶﾈｺ ｻﾄｼ,群馬,群　馬,1990-10-18,1,35,161,55,A,103,A1,A1,A1,A2,56.0,55.0,2025-05-01,2025-10-31
4540,2026,1,相　原　　利　章,ｱｲﾊﾗ ﾄｼｱｷ,東京,東　京,1987-08-22,1,38,166,52,A,104,A2,B1,B1,A2,51.0,49.0,2025-05-01,2025-10-31
4543,2026,1,重　木　　輝　彦,ｼｹﾞｷ ﾃﾙﾋｺ,兵庫,兵　庫,1987-11-25,1,38,170,53,B,104,A1,A1,A1,A1,53.0,59.0,2025-05-01,2025-10-31
4544,2026,1,松　田　　大志郎,ﾏﾂﾀﾞ ﾀｲｼﾛｳ,福岡,福　岡,1987-12-05,1,38,158,53,A,104,A1,A1,A1,A1,59.0,61.0,2025-05-01,2025-10-31
4545,2026,1,岡　村　　慶　太,ｵｶﾑﾗ ｹｲﾀ,福岡,福　岡,1988-02-08,1,37,167,56,A,104,A1,A1,A1,A1,53.0,58.0,2025-05-01,2025-10-31
4546,2026,1,浜　田　　亜理沙,ﾊﾏﾀﾞ ｱﾘｻ,埼玉,広　島,1988-03-19,2,37,163,47,B,104,A1,A1,A1,A1,61.0,63.0,2025-05-01,2025-10-31
4547,2026,1,中　田　　竜　太,ﾅｶﾀﾞ ﾘｭｳﾀ,埼玉,福　島,1988-04-10,1,37,167,52,A,104,A1,A1,A1,A1,63.0,66.0,2025-05-01,2025-10-31
4548,2026,1,篠　木　　亜衣花,ｼﾉｷﾞ ｱｲｶ,三重,三　重,1988-06-02,2,37,151,60,B,104,B2,B2,B2,B2,42.0,44.0,2025-05-01,2025-10-31
4549,2026,1,小　林　　文　彦,ｺﾊﾞﾔｼ ﾌﾐﾋｺ,福岡,福　岡,1988-09-16,1,37,165,55,B,104,B1,A2,A2,B1,49.0,51.0,2025-05-01,2025-10-31
4550,2026,1,石　岡　　将　太,ｲｼｵｶ ｼｮｳﾀ,群馬,群　馬,1988-11-06,1,37,167,57,O,104,B1,B1,B1,B1,49.0,49.0,2025-05-01,2025-10-31
4551,2026,1,三　川　　昂　暁,ﾐｶﾜ ﾀｶｱｷ,福岡,福　岡,1988-12-10,1,37,160,54,A,104,A2,A2,A2,A2,52.0,50.0,2025-05-01,2025-10-31
4552,2026,1,杉　山　　勝　匡,ｽｷﾞﾔﾏ ｶﾂﾏｻ,佐賀,佐　賀,1989-02-23,1,36,158,54,B,104,B1,A2,B1,B1,49.0,51.0,2025-05-01,2025-10-31
4553,2026,1,坪　口　　竜　也,ﾂﾎﾞｸﾞﾁ ﾀﾂﾔ,長崎,長　崎,1989-04-14,1,36,165,52,A,104,A2,A2,A1,A2,52.0,54.0,2025-05-01,2025-10-31
4555,2026,1,富　永　　大　一,ﾄﾐﾅｶﾞ ﾀｲﾁ,福岡,福　岡,1989-07-19,1,36,158,56,B,104,A2,B1,B1,B1,51.0,49.0,2025-05-01,2025-10-31
4556,2026,1,竹　井　　奈　美,ﾀｹｲ ﾅﾐ,福岡,福　岡,1989-07-31,2,36,151,47,A,104,A1,B2,B2,B1,54.0,51.0,2025-05-01,2025-10-31
4557,2026,1,松　尾　　光　広,ﾏﾂｵ ﾐﾂﾋﾛ,岡山,岡　山,1990-01-11,1,35,161,57,A,104,B1,A2,B1,B1,46.0,50.0,2025-05-01,2025-10-31
4558,2026,1,宮　野　　　　仁,ﾐﾔﾉ ｼﾞﾝ,岡山,岡　山,1990-01-27,1,35,168,55,A,104,B1,B1,B1,B1,41.0,48.0,2025-05-01,2025-10-31
4560,2026,1,庄　司　　樹良々,ｼｮｳｼﾞ ｷﾗﾗ,東京,東　京,1991-01-07,1,34,169,56,O,104,A2,A1,B1,B1,50.0,53.0,2025-05-01,2025-10-31
4561,2026,1,藤　山　　翔　大,ﾌｼﾞﾔﾏ ｼｮｳﾀ,大阪,大　阪,1991-02-05,1,34,170,55,O,104,A2,A1,A2,A1,51.0,52.0,2025-05-01,2025-10-31
4562,2026,1,阪　本　　勇　介,ｻｶﾓﾄ ﾕｳｽｹ,岡山,岡　山,1987-11-06,1,38,168,56,A,105,B1,B1,B1,B1,46.0,47.0,2025-05-01,2025-10-31
4563,2026,1,齋　藤　　真　之,ｻｲﾄｳ ﾏｻﾕｷ,岡山,岡　山,1987-12-04,1,38,167,55,O,105,B1,B1,B1,B1,44.0,43.0,2025-05-01,2025-10-31
4564,2026,1,山　本　　景士郎,ﾔﾏﾓﾄ ｹｲｼﾛｳ,広島,広　島,1987-12-05,1,38,170,52,O,105,B1,B1,B1,B1,47.0,47.0,2025-05-01,2025-10-31
4565,2026,1,西　村　　豪　洋,ﾆｼﾑﾗ ﾀｹﾋﾛ,愛知,愛　知,1987-12-08,1,38,168,54,A,105,B1,B1,B1,B1,47.0,48.0,2025-05-01,2025-10-31
4566,2026,1,塩　田　　北　斗,ｼｵﾀ ﾎｸﾄ,福岡,福　岡,1987-12-25,1,38,166,56,O,105,A1,A1,A1,A1,61.0,60.0,2025-05-01,2025-10-31
